ObjectID,NLFID,CTL_BEGIN_NBR,CTL_END_NBR,JURISDICTION,ROUTE_TYPE,ROUTE_NBR,LENGTH_OF_SEGMENT,ODOT_DISTRICT,COUNTY_CD,COUNTY,AADT_TOTAL,AADT_TRUCK,LANES,ROADWAY_WIDTH_NBR,PAVE_TYPE_CODE,PAVE_TYPE_COMPOSITE,PAVE_TYPE__JCP,PREDICTED_PCR_YEAR,PREDICTED_PCR_NBR,PCR_DIRECTION_TO_USE,ACTUAL_PCR_YEAR,ACTUAL_PCR_DOWN,ACTUAL_PCR_NBR,ACTUAL_PCR_UP,PROJECT_ACTIVITY,PROJECT_YEAR,PID,PROJECT_1_ACTIVITY,PROJECT_1_COST,PROJECT_1_YEAR,PROJECT_2_ACTIVITY,PROJECT_2_COST,PROJECT_2_YEAR,PROJECT_3_ACTIVITY,PROJECT_3_COST,PROJECT_3_YEAR,PAVE_TYPE,BASE_FAILURE,BASE_FAILURE_VALUE,BLEEDING,BLEEDING_VALUE,BLOCK_TRANS_CRK,BLOCK_TRANS_CRK_VALUE,BRICK_DETERIORATION,BRICK_DETER_VALUE,CORNER_BREAK,CORNER_BREAK_VALUE,CORRUGATION,CORRUGATION_VALUE,CROWN,CROWN_VALUE,CRACK_SEAL_DEFICIENCY,CRACK_SEAL_DEF_VALUE,DISCOLORATION,DISCOLORATION_VALUE,DRAINAGE,DRAINAGE_VALUE,DUST,DUST_VALUE,EDGE_CRACKING,EDGE_CRACKING_VALUE,FAULTING,FAULTING_VALUE,GRAVEL_LAYER,GRAVEL_LAYER_VALUE,JOINT_REF_CRK,JOINT_REF_CRK_VALUE,JOINT_SLT_DMG,JOINT_SLT_DMG_VALUE,JOINT_EROSION,JOINT_EROSION_VALUE,JOINT_SPALLING,JOINT_SPALLING_VALUE,LONGITUDINAL_JOINT_CRACKING,LONG_JOINT_CRK_VALUE,LONG_JOINT_SPAL,LONG_JOINT_SPAL_VALUE,LONGITUDINAL_CRACKING,LONG_CRACKING_VALUE,LOOSE_AGGREGATE,LOOSE_AGGREGATE_VALUE,MAP_CRACKING,MAP_CRACKING_VALUE,INTER_TRANS_CRK,INTER_TRANS_CRK_VALUE,PATCHING,PATCHING_VALUE,POPOUT,POPOUT_VALUE,POTHOLE,POTHOLE_VALUE,PRESSURE_DAMAGE,PRESSURE_DAMAGE_VALUE,PUMPING,PUMPING_VALUE,PUNCHOUT,PUNCHOUT_VALUE,RANDOM_CRACKING,RANDOM_CRACKING_VALUE,RAVELING,RAVELING_VALUE,RUTTING,RUTTING_VALUE,SURF_DIS_OR_DEBOND,SURF_DIS_OR_DEBOND_VALUE,SETTLEMENT,SETTLEMENT_VALUE,SHATTERED_SLAB,SHATTERED_SLAB_VALUE,SPALLING,SPALLING_VALUE,SURFACE_DETERIORATION,SURFACE_DETER_VALUE,TRANSVERSE_CRK,TRANSVERSE_CRK_VALUE,TRANS_CRK_PL_CONC,TRANS_CRK_PL_CONC_VALUE,TRANS_CRK_RF_CONC,TRANS_CRK_RF_CONC_VALUE,THERMAL_CRACKING,THERMAL_CRACKING_VALUE,TRANS_CRK_UJ_BASE,TRANS_CK_UJ_BASE_VALUE,WASHBOARD,WASHBOARD_VALUE,WHEEL_TRACK_CRK,WHEEL_TRACK_CRK_VALUE,DIVIDED_HWY,ACCESS_CONTROL,URBAN_AREA_CODE,BASE_TYPE,FUNCTIONAL_CLASS,HPMS_SAMPLE_ID,MAINTENANCE_AUTHORITY,NHS,PRIORITY_SYSTEM,SURFACE_TYPE,SURFACE_WIDTH,ESAL_TOTAL,LEFT_MUNI_NAME,RIGHT_MUNI_NAME,LEFT_TWP_NAME,RIGHT_TWP_NAME,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
3273432,SADASR00125**C,21.088,21.688,S,SR,00125,0.6,09,ADA,ADAMS,1407,88,2,30,3,?,?,2022,87,UP,2018,-1,96,96,60,2013,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,I,5,NA,NA,NA,G,G,20,NA,NA,NA,JEFFERSON,JEFFERSON,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1236.557359
3273433,SADASR00125**C,14.706,14.71,S,SR,00125,0.004,09,ADA,ADAMS,4631,265,2,28,3,?,?,2019,83,UP,2018,-1,85,85,60,2003,100588,50,590373.38,2024,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,LO,1.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LO,3,N,3,99999,I,5,NA,NA,NA,G,G,20,NA,NA,NA,BRUSH CREEK,BRUSH CREEK,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,8.269849
3273434,SALLSR00117**C,3.216,3.248,S,SR,00117,0.032,01,ALL,ALLEN,4544,164,2,35,3,?,?,2019,61,UP,2018,-1,64,64,52,2002,107637,60,72959.8,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,HF,7,NA,NA,NA,NA,NA,0,NA,NA,F,4,NA,NA,NA,NA,NA,NA,ME,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,MF,4.8,LE,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,LF,4.2,N,3,99999,L,5,NA,NA,NA,G,G,20,NA,NA,SPENCERVILLE,SPENCER,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,67.130327
3273435,SALLSR00066**C,1.854,2.216,S,SR,00066,0.362,01,ALL,ALLEN,3362,243,2,32,3,?,?,2022,94,UP,2018,-1,72,72,52,2006,107637,50,94821.92,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,N,5,NA,NA,NA,G,G,34,NA,SPENCERVILLE,SPENCERVILLE,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,770.749812
3273436,SADASR00136**C,18.966,18.97,S,SR,00136,0.004,09,ADA,ADAMS,3137,272,2,28,3,?,?,2020,93,UP,2018,-1,99,99,50,2017,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,5,NA,NA,NA,G,G,24,NA,WINCHESTER,WINCHESTER,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,8.309487
3273437,SADAUS00052**C,12.062,12.605,S,US,00052,0.543,09,ADA,ADAMS,4557,324,2,37,4,J,?,2023,98,UP,2018,-1,82,82,Nul,0,100854,38,761342.77,2023,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,LO,1.5,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,N,3,99999,L,3,000052008530,NA,N,G,G,24,NA,NA,NA,MONROE,MONROE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1118.587948
3273438,SALLSR00081**C,18.939,19.01,S,SR,00081,0.071,01,ALL,ALLEN,15264,1154,4,61,2,?,P,2018,92,UP,2018,-1,92,92,110,2013,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,JTCP,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,LO,2,NA,NA,LF,1.6,LO,2,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,LO,2.4,NA,0,NA,NA,NA,NA,LO,2.4,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,N,2,49852,NA,3,NA,NA,NA,G,E,72,NA,NA,NA,BATH,BATH,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,149.753963
3273439,SADASR00781**C,2.345,6.558,S,SR,00781,4.213,09,ADA,ADAMS,359,66,2,24,3,?,?,2021,93,UP,2018,-1,69,69,60,2007,91998,50,837983.5,2019,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,I,5,NA,NA,NA,G,G,18,NA,NA,NA,MEIGS,MEIGS,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,8712.637884
3273440,SASDSR00039**C,8.845,8.908,S,SR,00039,0.063,03,ASD,ASHLAND,5495,207,3,43,4,U,?,2019,85,UP,2018,-1,87,87,60,2016,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,LE,3,LO,1.8,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.6,NA,NA,NA,NA,N,3,99999,L,5,NA,NA,NA,G,G,37,92905,LOUDONVILLE,LOUDONVILLE,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,132.776889
3273441,SASDIR00071**C,8.93,10.682,S,IR,00071,1.752,03,ASD,ASHLAND,51538,10460,6,112,3,?,?,2021,91,UP,2018,99,99,99,38,2018,87720,38,2618130.49,2018,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Y,1,99999,L,1,NA,NA,N,P,G,72,1893678,NA,NA,PERRY,PERRY,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,3725.241815
3273442,SALLSR00115**C,0,0.301,S,SR,00115,0.301,01,ALL,ALLEN,4758,439,2,36,4,J,?,2018,97,UP,2018,-1,97,97,30,2017,110163,50,413013.33,2023,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.4,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,LO,1,NA,0,NA,0,NA,NA,NA,0,LO,1.8,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,N,3,49852,N,5,NA,NA,NA,G,G,22,NA,NA,NA,AMERICAN,BATH,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,639.945639
3273443,SALLSR00117**C,6.635,8.677,S,SR,00117,2.042,01,ALL,ALLEN,4613,164,2,37,3,?,?,2022,95,UP,2018,-1,80,80,52,2002,107637,38,998344.21,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,K,5,NA,NA,NA,G,G,20,NA,NA,NA,AMANDA,AMANDA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,4330.933243
3273444,SALLSR00065**C,3.59,3.627,S,SR,00065,0.037,01,ALL,ALLEN,7061,895,2,51,2,?,P,2019,94,UP,2018,-1,97,97,52,2002,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,JTCP,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,LO,2,NA,NA,LO,1.2,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,N,3,49852,K,5,NA,NA,NA,G,G,22,NA,LIMA,NA,NA,PERRY,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,78.663629
3273445,SADAUS00052**C,1.872,1.88,S,US,00052,0.008,09,ADA,ADAMS,4031,465,2,34,3,?,?,2021,91,UP,2018,-1,99,99,50,2017,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,3,A00052000000,NA,N,G,G,24,NA,NA,NA,SPRIGG,SPRIGG,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,16.451174
3273446,SASDSR00089**C,8.93,8.933,S,SR,00089,0.003,03,ASD,ASHLAND,2365,315,2,26,3,?,?,2022,98,UP,2018,-1,87,87,38,2016,110356,60,563619.72,2022,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,5,000089006190,NA,NA,G,G,20,102820,NA,NA,PERRY,PERRY,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,6.399357
3273447,SALLSR00065**C,17.294,18.036,S,SR,00065,0.742,01,ALL,ALLEN,4823,412,2,31,3,?,?,2022,87,UP,2018,-1,81,81,60,2013,NA,25,347124.46,2020,38,674586.74,2024,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,LE,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,K,4,NA,NA,NA,G,G,20,NA,NA,NA,MONROE,MONROE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1582.459694
3273448,SALLUS00030**C,13.319,14.218,S,US,00030,0.899,01,ALL,ALLEN,11767,5091,4,77,4,J,?,2023,95,UP,2018,89,89,89,60,2012,94251,38,1682900.98,2022,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,LO,1.5,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Y,1,99999,P,3,NA,NA,N,P,G,48,NA,NA,NA,MONROE,MONROE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1908.71686
3273449,SASDSR00060**C,30.32,32.15,S,SR,00060,1.83,03,ASD,ASHLAND,2235,294,2,28,3,?,?,2018,95,UP,2018,-1,95,95,38,2017,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,I,5,NA,NA,NA,G,G,20,96579,NA,NA,RUGGLES,RUGGLES,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,3915.799946
3273450,SALLIR00075**C,15.869,15.902,S,IR,00075,0.033,01,ALL,ALLEN,36021,12583,4,76,4,J,?,2022,92,UP,2018,73,69,69,60,2010,94214,60,1257642.92,2020,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.4,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,LO,1.5,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Y,1,99999,P,1,NA,NA,N,P,G,48,NA,NA,NA,RICHLAND,RICHLAND,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,68.957374
3273451,SALLSR00501**C,0,2.013,S,SR,00501,2.013,01,ALL,ALLEN,3320,30,2,27,3,?,?,2022,75,UP,2018,-1,91,91,25,2017,107875,38,471535.5,2024,Nul,0,0,Nul,0,0,FLEX,NA,NA,MO,2.4,LO,2,NA,NA,NA,NA,NA,0,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LE,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,LE,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LF,4.2,N,3,99999,I,5,NA,NA,NA,G,G,23,NA,NA,NA,SHAWNEE,SHAWNEE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,4282.156819
3273452,SASDSR00060**C,5.69,5.977,S,SR,00060,0.287,03,ASD,ASHLAND,5133,531,2,20,3,?,?,2020,73,UP,2018,-1,78,78,38,2015,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,MF,4.9,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,LF,4.2,N,3,99999,K,4,NA,NA,NA,G,G,20,123130,NA,NA,GREEN,GREEN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,611.007194
3273453,SADAUS00052**C,23.01,27.095,S,US,00052,4.085,09,ADA,ADAMS,889,115,2,40,4,J,?,2021,74,UP,2018,-1,84,84,25,2008,109859,60,1255337.88,2024,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,LF,1.28,NA,0,NA,NA,NA,NA,LF,1.6,NA,0,NA,0,NA,NA,NA,0,LF,2.4,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,N,3,99999,N,3,010005223008,NA,N,G,G,24,NA,NA,NA,GREEN,GREEN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,8423.499879
3273454,SALLSR00309**C,8.587,8.67,S,SR,00309,0.083,01,ALL,ALLEN,18587,484,4,1,3,?,?,2021,77,UP,2018,83,83,83,52,2011,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,LF,2.8,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,MO,4.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Y,3,49852,L,3,NA,NA,NA,G,G,72,NA,NA,NA,AMERICAN,AMERICAN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,175.935147
3273455,SADASR00247**C,18.14,18.17,S,SR,00247,0.03,09,ADA,ADAMS,1558,90,2,31,3,?,?,2019,98,UP,2018,-1,86,86,60,2004,91998,60,7677.85,2019,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,T,5,NA,NA,NA,G,G,31,NA,NA,SEAMAN,SCOTT,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,62.38181
3273456,SADASR00032**C,14.71,18.088,S,SR,00032,3.378,09,ADA,ADAMS,6164,1259,4,72,3,?,?,2023,93,UP,2018,85,82,82,60,2010,95603,38,1401553.84,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Y,2,99999,L,3,NA,NA,N,P,G,48,NA,NA,NA,MEIGS,MEIGS,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,6987.337303
